LABID,Genetic_ID,SEX,species,Latitude,Longitude,Chiv_2002_strata,Chiv2002_Strata Symbol,Strata_final,Strata_fine scale,Crossman_strata,AK_STRATA_1,AK_STRATA_2,AK_STRATA_3,Wcoast1,Wcoast2,Wcoast3,Wcoast4,Wcoast4_num,AK1_USwest,AK2_USwest,AK3_USwest,AK3_Wcoast3,AK3_Wcoast4,Num_AK3_WC4,AK3_WC4_num,Geog_sort,Crossman1,Crossman2,sample_Notes,PM_strata_notes,Haplotypes
65375,65375,F,Ppho,35.0462,-120.6142,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
76446,76446,M,Ppho,35.0462,-120.6142,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
94453,94453,F,Ppho,35.0462,-120.6142,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
94468,94468,M,Ppho,35.0462,-120.6142,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
91111,91111,M,Ppho,35.104,-120.63,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
91121,91121,F,Ppho,35.051,-120.63,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
16611,16611,F,Ppho,35.133333,-120.633333,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
41565,41565,M,Ppho,35.1,-120.633333,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
76442,76442,M,Ppho,35.033333,-120.633333,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
76443,76443,M,Ppho,35.133333,-120.633333,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
91143,91143,F,Ppho,35.109,-120.638,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
144227,144227,F,Ppho,35.13942,-120.644837,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR30
91135,91135,F,Ppho,35.134,-120.646,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
101848,101848,F,Ppho,35.141,-120.652,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
91109,91109,M,Ppho,35.167,-120.706,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
11205,11205,F,Ppho,35.333333,-120.85,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
113096,113096,M,Ppho,35.392,-120.872,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR03
91144,91144,F,Ppho,35.425,-120.881,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
113100,113100,M,Ppho,35.428,-120.89,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
76444,76444,F,Ppho,35.433333,-120.9,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
91117,91117,M,Ppho,35.437,-120.901,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
9506,9506,F,Ppho,35.4,-120.916666,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR42
9507,9507,M,Ppho,35.45,-120.983333,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,
17128,17128,F,Ppho,35.6636,-121.2755,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
17129,17129,M,Ppho,35.6636,-121.2755,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
17130,17130,F,Ppho,35.6636,-121.2755,,,,,,,,,SoCal,SoCal,SoCal,SoCal,35_SoCal,SoCal,SoCal,SoCal,SoCal,SoCal,35_SoCal,35_SoCal,25,,,,,CR02
4379,4379,F,Psin,31.75,-114.5,,,,,,,,,,,,,,,,,,,,,Psin,,,,,
4380,4380,F,Psin,31.75,-114.5,,,,,,,,,,,,,,,,,,,,,Psin,,,,,
4394,4394,M,Psin,31.75,-114.5,,,,,,,,,,,,,,,,,,,,,Psin,,,,,
1660,1660,F,Psin,31.75,-114.583333,,,,,,,,,,,,,,,,,,,,,Psin,,,,,
183496,183496,M,Psin,31.054188,-114.817285,,,,,,,,,,,,,,,,,,,,,Psin,,,,,
1649,1649,U,Psin,31.75,-114.5,,,,,,,,,,,,,,,,,,,,,Psin,,,No lat/lon; inserted lat/lon from sample 4379,,
1654,1654,F,Psin,31.75,-114.5,,,,,,,,,,,,,,,,,,,,,Psin,,,No lat/lon; inserted lat/lon from sample 4379,,
157158,PW51698,,unid,48.616,-123.227,,,,,,,,,Inside,Inside,San_Juan_Is,San_Juan_Is,26_San_Juan_Is,,,San_Juan_Is,San_Juan_Is,San_Juan_Is,26_San_Juan_Is,26_San_Juan_Is,16,Inside,San_Juan_Is,,,Pdal02
